1.485117804259061813e-02,2.726194821298122406e-02
2.016112394630908966e-02,2.690088190138339996e-02
1.472114305943250656e-02,2.484959363937377930e-02
2.150686457753181458e-02,3.055750578641891479e-02
2.341818064451217651e-02,2.480046451091766357e-02
7.980041205883026123e-03,2.308620885014533997e-02
1.882788352668285370e-02,2.766770124435424805e-02
2.571776323020458221e-02,3.089210949838161469e-02
1.629272662103176117e-02,2.387213148176670074e-02
2.715008705854415894e-02,3.126858919858932495e-02
2.821428515017032623e-02,2.604446932673454285e-02
1.739049889147281647e-02,2.347307838499546051e-02
1.427958998829126358e-02,2.264539152383804321e-02
2.561185508966445923e-02,2.616765908896923065e-02
1.099758408963680267e-02,2.114875242114067078e-02
1.529986783862113953e-02,2.135731652379035950e-02
1.916060410439968109e-02,2.622041292488574982e-02
7.957383058965206146e-03,2.352027408778667450e-02
1.793179102241992950e-02,2.152232639491558075e-02
1.969965361058712006e-02,2.064920403063297272e-02
1.054382789880037308e-02,2.684779837727546692e-02
1.419847272336483002e-02,2.954365685582160950e-02
1.413699146360158920e-02,2.926481328904628754e-02
1.324058510363101959e-02,2.244521118700504303e-02
1.571244746446609497e-02,2.737200446426868439e-02
1.058012247085571289e-02,2.777777239680290222e-02
1.733402721583843231e-02,2.260494418442249298e-02
1.762192323803901672e-02,2.607396803796291351e-02
1.231299061328172684e-02,2.113527618348598480e-02
2.377315238118171692e-02,2.781919948756694794e-02
1.350595615804195404e-02,2.422651462256908417e-02
2.401017211377620697e-02,3.419475257396697998e-02
2.437062747776508331e-02,2.997277677059173584e-02
2.678662352263927460e-02,2.285178191959857941e-02
1.740549877285957336e-02,2.121120505034923553e-02
1.434715650975704193e-02,2.117363177239894867e-02
1.124026067554950714e-02,2.257150970399379730e-02
1.474472600966691971e-02,2.252713032066822052e-02
1.470769569277763367e-02,2.162683010101318359e-02
1.663546450436115265e-02,2.256884984672069550e-02
9.025115519762039185e-03,2.240639738738536835e-02
3.862808458507061005e-03,2.173447050154209137e-02
1.111591421067714691e-02,2.126965485513210297e-02
6.602875422686338425e-03,2.013720199465751648e-02
1.887364126741886139e-02,2.375810779631137848e-02
2.063752710819244385e-02,2.382290549576282501e-02
1.524289697408676147e-02,2.120445482432842255e-02
1.461580675095319748e-02,2.450481243431568146e-02
1.989831775426864624e-02,2.279696427285671234e-02
1.812432147562503815e-02,3.009597212076187134e-02
1.093406695872545242e-02,1.862845197319984436e-02
1.561346184462308884e-02,1.894066110253334045e-02
1.308439765125513077e-02,2.340285293757915497e-02
1.711909659206867218e-02,2.546232379972934723e-02
1.595730707049369812e-02,2.678360790014266968e-02
2.727029286324977875e-02,2.374794706702232361e-02
2.330889739096164703e-02,2.748384699225425720e-02
2.247033268213272095e-02,2.972731180489063263e-02
2.611811645328998566e-02,2.641594968736171722e-02
1.442712824791669846e-02,2.228329144418239594e-02
1.971477828919887543e-02,2.399900928139686584e-02
2.257448993623256683e-02,2.852663956582546234e-02
2.970353327691555023e-02,3.147047758102416992e-02
1.242041960358619690e-02,2.030801028013229370e-02
3.597826510667800903e-02,2.558853663504123688e-02
9.815802797675132751e-03,2.330609783530235291e-02
8.783235214650630951e-03,2.314894832670688629e-02
